ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
122360,1730F936-C7DF-42AB-BD4A-1FBBD1088ECC,CITY HALL LOT,460 8 W 1st St,,Claremont,CA,91711,United States,34.0943513,-117.7199318,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122361,AFE57F14-78A6-49B7-B0A3-C1635B0859B6,CITY OF LA,6501 Fountain Ave,,Los Angeles,CA,90028,United States,34.0943831,-118.3305829,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122362,71304DF0-C410-4540-AF6D-D147A28570A6,Greenlots - 12920,1323 Highland Ave,,90028,CA,LOS A,United States,34.09514236,-118.3389893,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122363,63BAD6F9-5C59-45F8-9EEE-03744AFFC933,Quaker Meeting House,120 Pisgah Church Rd,,Columbia,SC,29202,United States,34.095307,-80.971258,,0,803-361-0761,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122365,DA9750A5-2284-421D-87BD-C268D5FBE22A,Los Angeles Metro - Citrus College Station,901 N Citrus Ave,,Azusa,CA,91702,United States,34.095736,-117.890195,,0,213-922-4638,,,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",,http://evconnect.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122366,1581E389-0CC5-41FE-8E24-889FC08D613B,DEERFIELD MORRI,13010 Morris Rd,,Alpharetta,GA,30004,United States,34.0957868,-84.262356,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122367,86375975-62B9-4932-BA1A-524316E52661,CITY HALL LOT,227 N Harvard Ave,,Claremont,CA,91711,United States,34.096114,-117.7166765,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122369,A0B1FCBB-2053-45CD-8A8D-10EAC0F21E94,PUR,1425 N Alta Vista Blvd,,Los Angeles,CA,90046,United States,34.0965967,-118.3473211,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122370,1ED410CE-A12F-4368-8AD9-2098D337E152,LOMA LINDA UNIV,250 S G St,,San Bernardino,CA,92410,United States,34.0966894,-117.2986792,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122371,DB85ACDB-C4F7-42B2-B760-262C407792BD,HOLLYWD OFFICES,6464 Sunset Blvd,,Los Angeles,CA,90028,United States,34.0973636,-118.3312359,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122372,6026EC60-875E-43EA-B4C5-BA295BE29C8C,GEORGIA POWER,5319 Golf Club Dr,,Braselton,GA,30517,United States,34.097465,-83.818987,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772; CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122373,F57A6993-9419-4105-9BE0-9E761D168D86,LOMA LINDA UNIV,221-251 S G St,,San Bernardino,CA,92410,United States,34.097736,-117.298451,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122374,AB86E0E1-CE81-43F4-BE85-9D3B57F8375F,Greenlots - 12951,6616 Sunset Blvd,,Los Angeles,CA,90028,United States,34.0978508,-118.3340225,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122376,3C89DC0F-EA39-48F3-9E04-D59337A49C64,Greenlots - 12917,7758 W Sunset Blvd,,Los Angeles,CA,90046,United States,34.09799957,-118.3589172,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122377,4BA5FEEA-3A8D-40B6-9D36-E20DCEE4929C,Greenlots - 12904,7009 Sunset Blvd,,Los Angeles,CA,90028,United States,34.09803391,-118.3418274,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122378,DE6CFDC9-57ED-4753-8EEB-76C0407E6631,Greenlots - 12952,7677 Sunset Blvd,,Los Angeles,CA,91602,United States,34.09809113,-118.3566895,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122381,0990D398-A115-4999-B6A1-FA968C37C1BF,Alhambra Nissan,726 E Main St,,Alhambra,CA,91801,United States,34.098591,-118.119671,,0,626-289-6161,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122382,9DF1D429-B25A-415A-9242-6C1BE9768809,Greenlots - 12933,1526 Cahuenga Blvd,,Los Angeles,CA,90028,United States,34.09876633,-118.3295975,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122384,6418C984-6A01-403A-8941-A7F92BEB442C,Greenlots - 122494,2411 Glendale Ave,,Los Angeles,CA,90039,United States,34.100422,-118.259599,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122385,2C307600-06E3-4991-A7C7-36AE66F324E8,City of Rancho Cucamonga - Animal Care & Adoption Center,11780 Arrow Rt,,Rancho Cucamonga,CA,91730,United States,34.100456,-117.54918,,0,909-477-2700,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122386,344BFD3B-F0BB-4A39-BD56-1D69C32888C3,Greenlots - 122339,1710 N Cherokee Ave,,Hollywood,CA,90028,United States,34.102397,-118.334348,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122388,E0082C8C-D73E-4969-9C07-721B9555502D,City of Rancho Cucamonga - City Hall,10500 Civic Center Dr,,Rancho Cucamonga,CA,91730,United States,34.10303,-117.576,,0,909-477-2700,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122389,11EB804C-32B4-4F58-B38F-CC27E879D1BB,Los Angeles County Sheriff - Temple City Station,8838 Las Tunas Dr,,Temple City,CA,91780,United States,34.103035,-118.07594,,0,323-267-2023,,,"24 hours daily; keypad activated, instructions on EVSE",,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122390,18F7F737-57EE-46F5-A7AE-F9E41B49F409,CA LOTTERY,11138 Elm Ave,,Rancho Cucamonga,CA,91730,United States,34.103748,-117.562296,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122392,32D47407-B570-464E-8FA0-2FBE688E0C98,Malibu Creek State Park,1925 Las Virgenes,,Calabasas,CA,91302,United States,34.104235,-118.711535,,0,818-880-0367,,,Dawn to dusk daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122393,92D5B1F4-03EC-4A84-86EA-5344C8B599E8,SBCTA,1170 W 3rd St,,San Bernardino,CA,92410,United States,34.1042786,-117.3086912,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122394,F842AF10-62C6-4F9A-A076-66385ADAECF4,VSPA PARKING,8217 Rochester Ave,,Rancho Cucamonga,CA,91730,United States,34.1043679,-117.5434177,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122395,52F4733C-E5E2-4985-A239-586F9C8DCFA9,City of San Dimas,301 S Walnut Ave,,San Dimas,CA,91773,United States,34.104444,-117.803689,,0,909-394-6240,,,24 hours daily,,,J1772;,,Public,,1 SP Inductive,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122396,E8760565-447F-4EF6-A3AF-9E1425CC203A,Greenlots - 12587,5921 Monterey Rd,,Los Angeles,CA,90042,United States,34.10497665,-118.184845,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122397,8AB76B69-18AC-4B95-AAF3-D8C0170C8868,San Dimas Park & Ride,205 S San Dimas Ave,,San Dimas,CA,91773,United States,34.105203,-117.807471,,0,909-394-6200,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122398,36CCCB06-4290-4A0C-AB2D-F09DA32685C4,Walmart,17251 Foothill Blvd,,Fontana,CA,92335,United States,34.105572,-117.428911,,0,877-455-3833,,,24 hours daily; EVgo network subscription and key fob required,,https://www.evgo.com/,CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122400,9CE88936-B9BF-4D96-82F7-FECA8D8650F7,WSS,660 W. Foothill Blvd,,Rialto,CA,92376,United States,34.106957,-117.382616,,0,888-998-2546,,,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,http://www.blinkcharging.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122402,AAF65672-EADC-4ACB-A2D4-8F6AAB6FABB8,Mountain View Chevrolet,1079 W Foothill Blvd,,Upland,CA,91786,United States,34.107363,-117.667072,,0,909-985-2866,,,Dealership business hours,,,NEMA 5-20R;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122403,1B1EC116-32E6-4655-A064-06024990061E,MARSH PARK,2944 Gleneden St,,Los Angeles,CA,90039,United States,34.107531,-118.247756,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122404,4FC2C413-106E-4849-8E34-B49D8DF669B5,EVSP WALGREENS,140 E Live Oak Ave,,Arcadia,CA,91006,United States,34.1076082,-118.0255351,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122405,B2E2C63D-AED6-4B26-A4ED-AB6569DDAE27,Elbert County Courthouse,12 S Oliver St,,Elberton,GA,30635,United States,34.109726,-82.868747,,0,706-988-0963,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122406,247AD4F1-FFE3-4469-9D71-3FFD1595AA3C,Elbert County Government Complex,45 Forest Ave,,Elberton,GA,30635,United States,34.111009,-82.870808,,0,706-283-2000,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122407,D35D99A1-DF37-4D1D-9C8D-E8E4100AF656,Greenlots - 12953,116 S Avenue 60,,Los Angeles,CA,90042,United States,34.11108017,-118.1889954,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122408,DF649F18-FC43-414B-B1F6-728D18361288,Victoria Gardens,12642 Cultural Center Drive,,Rancho Cucamonga,CA,91739,United States,34.1114122,-117.5323513,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122409,28B7B4DD-E021-4B1E-9BEF-1C95B80BC9D4,City of Buford - Community Center,2200 Buford Hwy NE,,Buford,GA,30518,United States,34.11390305,-83.99563,,0,770-945-6762,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122410,51FCDE11-0675-47B6-B16D-C1BD07DEB9CE,City of Rancho Cucamonga - Red Hill Community Park,7484 Vineyard Ave,,Rancho Cucamonga,CA,91730,United States,34.11787,-117.611,,0,909-477-2700,,,6am-10pm daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122411,8020303A-223B-4305-B9A9-92D0B7010F05,SCPPA,1160 Nicole Ct,,Glendora,CA,91740,United States,34.117893,-117.822182,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772; CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122412,092BFD35-9A1E-4A99-BA41-C37FB1799D7A,HIGHPOINT MOB,6150 Thompson Mill Rd Highpoint Med. Bldg,,Hoschton,GA,30548,United States,34.1182364,-83.8287174,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122413,40E8303F-762F-484E-880A-44C15091131A,GEORGIA POWER,185 LakePoint Pkwy,,Cartersville,GA,30121,United States,34.1192444,-84.7460251,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772; CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122414,A0F9B970-7126-493E-919C-25D4B22C5E79,Northeast Georgia Medical Plaza,1440 River Pl,,Braselton,GA,30517,United States,34.120003,-83.837641,,0,770-848-8000,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122416,583BF58C-BC8B-4BE4-A659-6D27826F64F9,The Perch Project LLC,3112 Los Feliz Blvd,,Los Angeles,CA,90039,United States,34.124014,-118.266737,,0,888-998-2546,,,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,http://www.blinkcharging.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122417,04BB2B9B-772F-4BD5-B52F-2C9305ACC743,Skirball Cultural Center,2701 N Sepulveda Blvd,,Los Angeles,CA,90049,United States,34.124839,-118.479053,,0,310-440-4500,,,"12pm-5pm T-F, 10am-5pm Sat-Sun",,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122418,E3E1D8A6-2B7B-4438-9FE5-D8104BD67608,R2I2 & RCPL,"763 Fashion Dr. Columbia, SC 29223",,Columbia,SC,29223,United States,34.1250404,-80.8850856,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122419,43BDCF7F-9E03-4C6C-BDDD-7E4B4D20ABC3,BMW OF COLUMBIA,240 Killian Commons Pkwy,,Columbia,SC,29203,United States,34.1264848,-80.9603964,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/25/2019 17:31,4/6/2019 5:03
122420,BFC396F9-1D88-4803-A0E9-3B988C59C7DC,OCCIDENTAL,1600 Campus Rd,,Los Angeles,CA,90041,United States,34.126773,-118.213572,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122421,BD01C7F1-B9B0-49BE-AC04-CAB2708FBFD7,Los Angeles Metro - Irwindale Station,15988 Avenida Padilla,,Irwindale,CA,91702,United States,34.128551,-117.932122,,0,213-922-4638,,,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",,http://evconnect.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122422,62DCBA80-53EA-4F2B-99CC-5536F8A4F5E3,LIDA1,870 S Raymond Ave,,Pasadena,CA,91105,United States,34.131172,-118.1484138,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122423,6F8A06BD-DF4B-4FEE-B074-D6B701DF748A,NEW CENTURY VW,1220 S Brand Blvd,,Glendale,CA,91205,United States,34.131263,-118.254409,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122424,CAB4D507-7356-4498-9548-A551435FA7BF,EVSP WALGREENS,6701 Carnelian St,,Rancho Cucamonga,CA,91701,United States,34.1319338,-117.6156923,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122426,CB6DD266-7DC3-4F28-8B17-9D8693BC0BED,Internal Services Shop,1703 Mountain Ave,,Monrovia,CA,91016,United States,34.132971,-117.98763,,0,323-267-2023,,,"7am-4pm M-F; keypad activated, instructions on EVSE",,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122427,859C60BD-F9F3-4758-955F-9F53D6E6BA16,WESTFIELD SA,400 Baldwin Ave,,Arcadia,CA,91007,United States,34.1330809,-118.0524379,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122428,2E065A69-BEC3-42CA-A99F-F420580A9918,1240-1250 AZUSA,1250 W Foothill Blvd,,Azusa,CA,91702,United States,34.1332075,-117.92672,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122429,20BD6261-BAA8-4B3E-BCF4-72F1ECE10D92,EAST PARKING,734 Fairmount Ave S,,Pasadena,CA,91105,United States,34.133425,-118.151594,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122430,A275FC90-F926-4CC8-9D18-B1151CD36CA0,Los Angeles Metro - Monrovia Station,1641 S Primrose Ave,,Monrovia,CA,91016,United States,34.133902,-118.002699,,0,213-922-4638,,,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",,http://evconnect.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122431,588FCB1C-6070-4553-9FD8-D7347D133F05,Los Angeles Metro - Duarte Station,1789 Business Center Dr,,Duarte,CA,91010,United States,34.13398,-117.96568,,0,213-922-4638,,,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",,http://evconnect.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122432,A09057F6-D79B-443F-8BD4-6FBB2E3E00FB,Smart & Final - Azusa,303 E Foothill blvd,,Azusa,CA,91702,United States,34.134023,-117.904578,,0,888-998-2546,,,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,http://www.blinkcharging.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122433,FC202219-6B24-4A5C-A3E7-EFB15B63026F,RIALTO IN-N-OUT,158-170 E Easton St,,Rialto,CA,92376,United States,34.134244,-117.369364,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122434,1118456A-AF0E-48A0-9453-E310FCC8ABF3,HUNTINGTON ORTH,39 Congress St,,Pasadena,CA,91105,United States,34.1343265,-118.1512259,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122435,A746E09F-110E-466D-8802-16C7ADD0257E,Nissan of Duarte,1434 Buena Vista St,,Duarte,CA,91010,United States,34.134833,-117.97749,,0,626-305-3000,,,Dealership business hours,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122436,BF32F33C-1E4B-43AA-8B16-28C2F80CEB74,BUCKLIN PARK,73484 Twentynine Palms Hwy,,Twentynine Palms,CA,92277,United States,34.136029,-116.0591211,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122437,4B735354-86A3-454C-B917-3A42833E64BD,City of Rancho Cucamonga - Beryl Park West,6501 Carnelian St,,Rancho Cucamonga,CA,91701,United States,34.136245,-117.61613,,0,909-477-2700,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122438,58B1BEA0-AC8E-47FB-9205-461DD76A121A,MERRILLGARDENS1,9942 Highland Ave,,Rancho Cucamonga,CA,91737,United States,34.136256,-117.58923,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122439,F6955652-F815-497F-9085-41CB9EA82B50,HILTON UNIVERSA,555 Universal Hollywood Dr,,Universal City,CA,91608,United States,34.137037,-118.358402,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122440,B1432AC0-79E3-446C-A115-7927C3D2AFD0,BMW MONROVIA,1425 Mountain Ave,,Monrovia,CA,91016,United States,34.1371991,-117.9865867,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122441,CB702CAD-117C-4B04-96B1-D3C75062D98E,10UCP,10 Universal Hollywood Dr,,Universal City,CA,91608,United States,34.137911,-118.361309,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122442,519A421C-9229-4FF6-B504-0B36E0FF80AC,Los Angeles County Sheriff - Lost Hills,27050 Agoura Rd,,Agoura,CA,91301,United States,34.13805,-118.714873,,0,323-267-2023,,,"24 hours daily; keypad activated, instructions on EVSE",,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122443,3610B6D0-1426-49D5-AD27-1995CE4436D3,Universal CityWalk Parking - Frankenstein Garage - Tesla Destination,333 Universal Hollywood Dr,,Universal City,CA,90068,United States,34.138517,-118.359033,,0,818-622-9841  877-798-3752,,,24 hours daily; for Tesla use only; see valet for access,,https://www.tesla.com/destination-charging,Unknown;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122444,7AD344A0-3323-4506-B77B-CAF6BC3D7A5F,Sierra Chrysler Dodge Jeep Ram,1305 S Mountain Ave,,Monrovia,CA,91016,United States,34.13867,-117.9869,,0,888-805-2075,,,Dealership business hours; for customer use only,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122445,26265646-5D35-456B-9617-F5C98D2B4064,Universal City Hilton,333 Universal Terrace Pkwy,,Universal City,CA,91608,United States,34.138717,-118.35904,,0,818-506-2500,,,24 hours daily; pay lot; see valet for access,,,NEMA 5-20R;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122446,A92624F3-B74B-4D4F-925A-EE188C10EAE0,COMFORT_INN_ER,2300 Colorado Blvd,,Los Angeles,CA,90041,United States,34.1393691,-118.2168957,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122447,FB47EAD8-4EB5-4467-99FC-FBF4542209C4,Los Angeles Metro - Universal and Studio City Station,3913 Lankershim Blvd,,Studio City,CA,91604,United States,34.139746,-118.361851,,0,213-922-4638,,,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",,http://evconnect.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122448,1A56B228-4A44-4F7A-8583-1A28EB847353,LADWP - Fruitland Drive,11011 7/8 Fruitland Dr,,Studio City,CA,91604,United States,34.139805,-118.370659,,0,800-342-5397,,,24 hours daily,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122450,1B0A0A7F-837B-40A6-BC9F-187D9C0429D9,STUDIO,515-699 James Stewart Ave,,Universal City,CA,91602,United States,34.1415807,-118.3532802,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122451,F3D37A88-2ADC-4FAA-8418-1255CA2468CD,Las Encinitas Hospital,2900 E Del Mar Blvd,,Pasadena,CA,91107,United States,34.141966,-118.091434,,0,866-816-7584,,,24 hours daily,,http://evconnect.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122452,A86418E3-55DE-4DC4-8243-F074B1A5DC47,STUDIO,River Rd,,Universal City,CA,91608,United States,34.1419979,-118.3447522,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122453,3D7B39B3-066D-4CB9-89AA-BFC0103C0AA0,LADWP - Substation,4261 Arch Dr,,Los Angeles,CA,91604,United States,34.142312,-118.373861,,0,800-342-5397,,,24 hours daily,,,CHAdeMO;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122454,C3E3EDDB-EF5A-44CA-A7D2-0C368E04F18F,Greenlots - 12931,3959 Laurel Canyon Blvd,,Los Angeles,CA,91602,United States,34.14236832,-118.3952484,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122455,76F1C7E1-FBAC-4736-A5EA-4853C5FBA92D,STUDIO,River Rd,,NoHo,CA,91602,United States,34.1424532,-118.3443161,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122456,52EBD9AC-C070-4E8C-B53E-1A93B2A8FF65,Los Angeles Metro - Arcadia Station,73 E Clara St,,Arcadia,CA,91006,United States,34.14247857,-118.0291811,,0,213-922-4638,,,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",,http://evconnect.com/,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122457,5989F3A7-E761-4654-B472-1BEF704E570F,Los Angeles County - Arboretum,301 N Baldwin Ave,,Arcadia,CA,91007,United States,34.142727,-118.051275,,0,323-267-2023,,,24 hours daily,,,Unknown; J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
122458,A14E2A22-5221-4408-B19B-3D48E367FBCC,Richard H. Chambers United States Courthouse - Public Parking,125 S Grand Ave,,Pasadena,CA,91105,United States,34.143366,-118.162475,,0,626-229-7250,,,8am-5pm M-F,,,J1772;,,Public,,,,Unknown,4/6/2019 5:03,4/6/2019 5:03
